id,flag,round,team_id,service_id
11202,LIQOWRZ3KN8I7E9MLMVHTAVW9OD9HXY=,176,0,1
11203,HJ787U6ECT62S0EI0ZY9B61R0TTV1ZZ=,176,0,2
11204,L2UL9PSCP4YML1TPRDB0UHBGNYETN2B=,176,0,3
11205,M57MDR2D3H16TVZEFYCOR11GLISLRG8=,176,0,4
11206,ZQFT0WWO7OAV30TET5QIJY283JF350R=,176,0,5
11207,7EOCA0OMI3AZYBG44G22HECHGAFKK55=,176,0,6
11208,SSQ0SVHGBLC7A18YHEI8503JPV2W35B=,176,0,7
11209,XQ9C29O79FD8H6EDPVDY5IPB3YWIRP3=,176,1,0
11210,O07NUTAEF2FFLI5HWZ0WTA2J5WUDEWV=,176,1,1
11211,XK82MHYF4XDALSDYI104J3K13AOB7I7=,176,1,2
11212,BHSBE0LRXZFDFXZO2THXKV3QZ38N8MR=,176,1,3
11213,LC9KMDP51Z552PUEIYETGMTX66K9NH3=,176,1,4
11214,VEF51A5WCE10DFUCOTDBIZ75CUUD14C=,176,1,5
11215,MOADGC3HLCPO9IAAEZE8OUO3GUANC44=,176,1,6
11216,0M8SJMGHBISJRCZ5Y0BIIXEX11U1WHX=,176,1,7
11217,7W4OV5QPVUPAJGT9B1L9MWZX8KW5YDH=,176,2,0
11218,J2NLLCF96Z6AQE8EL1JRWVU5F73CCL0=,176,2,1
11219,1GVFF78GIF2T4CCW0S7DIWS589XBOQ2=,176,2,2
11220,XUNE00CIOENTP1FAFTF9BT1ABDVACNL=,176,2,3
11221,0AJTU4UDDYFGRUKQM9NSHLA1JB16KR9=,176,2,4
11222,K656E7BJE8D914A2R5UI3H5JIK1TYBR=,176,2,5
11223,CWI2HUQU8NTVLNSZ83GG6KDWMZVA2ZE=,176,2,6
11224,JFNZVXUZ008ZM5JYTG30L5QNX4CQVBO=,176,2,7
11225,QLICJM6I3U419KIYOCZSP97ZWK6EX8E=,176,3,0
11226,Q5BET87E39XGKAKNA7JK7WPCC7QRB7X=,176,3,1
11227,5MXI97ZNYG03UNRSN6OBYM2ZS2ITONG=,176,3,2
11228,UK4KL8SBT7DHICFN7HEHV5D91T382WR=,176,3,3
11229,T13NC56YRF3OBFLNV4I5CRBQIUEOYXN=,176,3,4
11230,TGVWPCDW54VUYCHTCTQ6VJ7JTMFIIRH=,176,3,5
11231,0TD7IBZ6L58QHTGJZ0LNY5KMQNVD8V6=,176,3,6
11232,C56DLI53PAGV422PPWYE21NBV4TCJNY=,176,3,7
11233,6RJNEOHT713X3N05M6BOUSMDPK08473=,176,4,0
11234,9HVGSFINOFG5ND985FUUTUAWWE8E40W=,176,4,1
11235,MRN4U6N7V7VGWXWJ5QKJFN7R8CK46V5=,176,4,2
11236,NYGL8Q51LOLVSOY0OGCBQFSYZ33EAHQ=,176,4,3
11237,59F1BABL5M878R6YH2S48BQXM2TKW3X=,176,4,4
11238,S68HV7CGYI13ICJ0P5OH380AIXD5C2X=,176,4,5
11239,68GXO3GQM8R03FHAQQJOAC2R3BW8XG5=,176,4,6
11240,9DRXMLMWWVJL4J2VW33KALZZF5NG2LS=,176,4,7
11241,YYMX4ILTLTNQAJ0QBL753Y3BOI6MW8R=,176,5,0
11242,RI9CC9PXQYQ0OF2NVBQELST27S4FNJ7=,176,5,1
11243,4XG1JI2LGHD3SQWOQ7AAEM3WDKXAYZB=,176,5,2
11244,10GHIG9I4CC6W4VMJK5713WC7VPQPFL=,176,5,3
11245,KDL6WRQU28VIZ9OZHJL6G6IFYPFMN3C=,176,5,4
11246,UVVBVEPCGGVIQQAMY6IFAP58VHNXSN6=,176,5,5
11247,9W8DNKMRD6DKMZ6O2STX1RR381G3NHF=,176,5,6
11248,6JDCBXFT3PA5U7SPGG0YH4KE9XT9HL9=,176,5,7
11249,T9P1OKBC7H59LPJ0KZBY4Y9T3S3ZT5L=,176,6,0
11250,Z6996ZCGIM6GPDMOM1SLR1A4XEEU3OY=,176,6,1
11251,N78Z3T3M87UCVZSNTXZ6BX5EWDTT15R=,176,6,2
11252,SK3LG8K6P31DRMPURQDST4B10OXUMJE=,176,6,3
11253,WDO003J8B8PDTHQEVGAH6NANSVOF654=,176,6,4
11254,YYHILO1MUCV8A3HGP62GUZ1U73PFLVC=,176,6,5
11255,F3GBVKC9ZHI15ZSLGYQUTRPGQXA718B=,176,6,6
11256,979VW2NWMJNC4L2GB4HX0ADUNTT95FY=,176,6,7
11257,F7LFLE10FCZMVF4LN8R4ZTJI2V1HONY=,176,7,0
11258,0YZ52C1AD2SNTDNREYEEBTB2AOBAYPQ=,176,7,1
11259,GSD6SNGHUT76X0UZH3T80CZPX9A9DZP=,176,7,2
11260,D2G0EP772BZ7QBPD7FH4WEAE4BPXGOW=,176,7,3
11261,FUYSB7TDIYJII9MES4GUNJB9UT9I1F5=,176,7,4
11262,TPE9U0NGPJLWUW3VRZW2RT59W2S6INZ=,176,7,5
11263,YMSSIWPKFAECRXEYMUVRCNSNVUR2K82=,176,7,6
11264,WSBZW03M3PR3WNAD6JGJ9Q3V7D593DW=,176,7,7
11265,7RI3OJZIYBOE0INUHJXU1GXKHM50BKQ=,177,0,0
11266,ICQWKPVS8JGAFUA4QP4JE5NT2FBAG2B=,177,0,1
11267,5Z727OMXMGLM395AZBCGF268T2M6U8B=,177,0,2
11268,Y8YBZXLZBJV5ECMP8NYHQW3Q2D4OVN5=,177,0,3
11269,4SDVVJOMU3WRDJ8C660EHE2A34WYZZ8=,177,0,4
11270,OERXHUXEGGFC6WWBBDINK75ARU9E9TE=,177,0,5
11271,3JIUBI9798Z5W0VSAYOWPQOVV4TLGTS=,177,0,6
11272,9O1KWTJL60X4REQ3WPHUJ19MG00CA5S=,177,0,7
11273,7ZAKZEG5MCWT7IHN4JBN1DMK8H35GQQ=,177,1,0
11274,SW5PLCSKTYVMLYQ7YQVHKTMKPP2YFZR=,177,1,1
11275,DPGRD6KVQ65S6IUI7TVM3J2UHDPYMIE=,177,1,2
11276,I884SDDHVVGS8JQ4V4Q0KLOS7I0KO6G=,177,1,3
11277,PVI3U1DU8TTL4M2ILOOGLHH4I1VU5UD=,177,1,4
11278,69H3DL0V7PH3BVD1M9NN8FAAIP0R1X9=,177,1,5
11279,CF3XKYCICMBPECLXX6LL4V1UUV8EF8U=,177,1,6
11280,0YOSJJEPN8YR1X9B6QEZ5716HVONHFA=,177,1,7
11281,RV9PKFQY3B26X47K1LGNZ0QGLZSATZP=,177,2,0
11282,283CRMDHEFOQ6M63SM7ITBJE1QGMAC9=,177,2,1
11283,AHV9QY1YD0SE8901O2LV72YVH8CLPLC=,177,2,2
11284,67X2BB6E6ITMCHWQ75QVO826LGP6SIO=,177,2,3
11285,W40TXPQPSXZ49BXG4ZY6P6R1508DONS=,177,2,4
11286,9CPNGT428N7VW2W68T0N0D52475IJYC=,177,2,5
11287,WW0NXLJAGMI5BO8ELMNG2KWFDVH5D8Y=,177,2,6
11288,6LPG0BKSR9HSZ0K63WFQ0058TSN22D3=,177,2,7
11289,P87FP4C63U0KAHLIVXTCJ4XYFNLVVES=,177,3,0
11290,41FH3UDNAPPYCUWC3LX6LOG0MUEZ4A6=,177,3,1
11291,AD19Z99JFT5TJPL3O8CHA2AFI5ICKHX=,177,3,2
11292,E47VQNE3SPDHTDJCY2ENT64JAQMEAWB=,177,3,3
11293,71XH3EKIVWQO3QP9OJIIGTOQ8Q8LWSX=,177,3,4
11294,2F4NHECUC29Q5C758XYN19RQ0B9CMVE=,177,3,5
11295,NQTWV1WXJYEMICH5ILU3ZFBHW4JUSBN=,177,3,6
11296,8I5REALBQRC8DOV607L2S1XHQY2N2EK=,177,3,7
11297,UF1LXF4T6RKB196JD1ZRI1T5XVCXWE6=,177,4,0
11298,CVCM71J0FA0ZSWK5MG47R9MG5KKSANI=,177,4,1
11299,MFKI4R7ZB7TYIGZ5R1YKM7ZK9PMBLXC=,177,4,2
11300,VE6J5YZWZGQ1NWGVMSGET9T7B0G1PX5=,177,4,3
11301,7H7NDYDR4XHEF3SSWMCOKQGV6SK4X0R=,177,4,4
11302,K08PEOYXHNZEA4R4JRG93CRCBP253C9=,177,4,5
11303,GG0NMYDWU916SQJO8JCWXU78QGL0SOZ=,177,4,6
11304,AFTPOXL20TQN7UNMQ5YYMHB5AR29U3U=,177,4,7
11305,CAJKZX9K2H4MHVL6555GHSZ9CJDC9RL=,177,5,0
11306,YS6BYUEPHDN89NV3H3VSPUCCP0O98AH=,177,5,1
11307,GQPQDLFA4INR3EVWQNL5QWB6E5BDWR5=,177,5,2
11308,ITUUS00SBF04B1H0TS2ECN8Q9B8IJPL=,177,5,3
11309,OX5PNCGZWDCLSCNR82QSWOSWP0C2C61=,177,5,4
11310,LKQR21H1EOVGEYV5LFA8U8AU6TULQ39=,177,5,5
11311,NZIFURFN02L3KRU43YM96L0PK19Z8LP=,177,5,6
11312,T0L7WFX1USUD3PRA97NS7W26P5C9WZP=,177,5,7
11313,87W3B1ZX0D83W6GS1DMP50R6HB3NQ6B=,177,6,0
11314,6A3HAOMYA3X480TZKDXT984BE10RVP0=,177,6,1
11315,ELHU1R1AMRVO93WRA0OTH04D9RY3XQ4=,177,6,2
11316,RC50IWOBTA07TRAJ2SD0PFAMNBYD3SQ=,177,6,3
11317,80MEIN43WV0E7HRBR6RG9MR4EZWW5GU=,177,6,4
11318,F7OWGOPVMEHSYFJB86UHMAYODZT83T5=,177,6,5
11319,OKVM8FF5HWWHT0R4X8RG3AQ55RPDFK9=,177,6,6
11320,7961603MXRAICRCRRTNO1ZBJE1GOLZS=,177,6,7
11321,XNODZDOZHMJ69HGC0VL50NU2UTL8GUF=,177,7,0
11322,UMHOLXPHFJ6X4YQY755WFUEESRWLKUK=,177,7,1
11323,WXX5NCPSKZ2OUU9BBR3AW0HNYVK135S=,177,7,2
11324,YBUEGK4AZ7V0TWP253LOXGZ54NWKSAK=,177,7,3
11325,9AVHTXEMSRFQCGXI5R3BR580N1KR0XD=,177,7,4
11326,SS4TPLVOM1M3AGRRVS9SW905BLGT5D3=,177,7,5
11327,X91W7Q0SVR9PTE7GE7O3DLIRBC057G7=,177,7,6
11328,PAPBEV0ES3VMI5QOMEIJIPPWTJPCMSR=,177,7,7
11329,8F560E132328CEMGGGJMB38ZKG6ER9P=,178,0,0
11330,GMKPW4ANREPARC4QDA4FIZK4F1EYSD0=,178,0,1
11331,LH9PXAX0VNYGW9XBQX00LNUK8SBK6Q1=,178,0,2
11332,1WSVKCAOXW8SIDONL83HL4FBUSZ5VGQ=,178,0,3
11333,84U0Z4HLLNE3PRW3PGN3YX78HDPEITB=,178,0,4
11334,MHPA21VPTR9095X5W6JRBH3OIVWPQSN=,178,0,5
11335,0PJ8QTMDC2FPM6RG4HMS3QYEB90MGBI=,178,0,6
11336,D839Y8A9GAHKZDIVKEG6X7QWRSPR6J6=,178,0,7
11337,YVI4VT92WQTR6D76P8ZT1GZBIBR5FIM=,178,1,0
11338,SAC0KCCE4U76051GFJ0GGV85LLT0XJ7=,178,1,1
11339,UNUY0XIK07YVGZ2IZAE3VVV2XMH6OLR=,178,1,2
11340,DP3IK8RSECT9E0WP3020V90TXE1D3UR=,178,1,3
11341,NWB6QCBPLSXFBADWZJKT1YQ4CO1MHYI=,178,1,4
11342,2A7PI46FKV2XWONIWEDS5DHI1VJC88Z=,178,1,5
11343,O35KY0PL6U0CHYZI5AB6H426RRYH9NE=,178,1,6
11344,5XYP9PS3546XQDD9DIOKA0WHBLRGDF1=,178,1,7
11345,XHTKG8OWVW9RIL03K81R3IJO21CVCDD=,178,2,0
11346,GU5SLSOOP71V9PBXXC8FS5KJMYDJM68=,178,2,1
11347,W1VRWI1ENCLQRNNUIFTDSD7W70AL3QO=,178,2,2
11348,TOJGQ4MGDJL5P1JNNDI491PZ8333QJS=,178,2,3
11349,S838OE22XUSYEF5AUVS3K6204V4SH17=,178,2,4
11350,F8IJSD4GVS3WYM62811KTBH3ZM7AHLI=,178,2,5
11351,U9BZXVT3IKUQSIT9IDB6999I0GHGM8I=,178,2,6
11352,SZ303CMP0CR7RHPIO2XW3QTVYQ76DSY=,178,2,7
11353,RVAU133R1RLH1PRHLXBP7CFEUSNJS1D=,178,3,0
11354,5MGCOKTAN5DVOHXDPE8YCWBID20L271=,178,3,1
11355,2LP1TTI4V7PEUMHOUSJOJDXCOLDG8N3=,178,3,2
11356,Q6ZCDGA44SGTK07BCJ2NMPWQCH8J6TX=,178,3,3
11357,C74N04TSFMUJ4OYXA4N5YSQ7FH8G3PG=,178,3,4
11358,AHID6WTVRCOAD8C1RG1MP1XDYYJVBQI=,178,3,5
11359,PXKZXOT5CMUK02SSR84S05XS4PYX1CS=,178,3,6
11360,S311N204GDCSSOQMH73GJMPJ57EY6VZ=,178,3,7
11361,ZIR8O1HYK288RV77R49EB68BLSW7NRD=,178,4,0
11362,AY8R70QDO8FKBYHJZO6XXV5YPX0A60B=,178,4,1
11363,ASRYAGTLIZESVOZARZU3YJ73897D5BH=,178,4,2
11364,5X7RP5VIBAB4B7RNS13Y1UNG5ZJABAG=,178,4,3
11365,JM82BQVOXFUR4BIW5U3XMNPN1J2OSQH=,178,4,4
11366,LUNL7JJ60MSDN8TJWU56AH18EEW88DS=,178,4,5
11367,B71AX5TTA6DW9AO9AD1T93UGZMPL7GR=,178,4,6
11368,QH0T99HM8SMPNP6ANHKFEBUT8NQEUJG=,178,4,7
11369,F8YSHAVUSCM4EWPFAEEK2YXY98BHYJ1=,178,5,0
11370,2B0UB3QMF2Y3UPH0VSDBCS80GLYJICF=,178,5,1
11371,MF21POM9KM3ARBM22AIC5L480IV0V8M=,178,5,2
11372,ZIV48DUI3NC4UCVA62MYHXY9GYK75BQ=,178,5,3
11373,VSCE4CHOLXWRVF1PNFR9WC1HC73CTYA=,178,5,4
11374,WXX84NSPXEE98EZQNQM22HCZOCAEGN1=,178,5,5
11375,0R5HZP38SDNZZMFJJUDHYNMVARIYCNH=,178,5,6
11376,J4ZHYVGXPCDPVV5MW4ETOVXO84MT75U=,178,5,7
11377,GV5IB4NC2615DFK575HYF2F6BB6G58O=,178,6,0
11378,3P5H5YS9P42T6S9BB3DOTTX8E3212ZZ=,178,6,1
11379,HQVB33S72Q34LQY7VGAVYQ9PGIJLVLY=,178,6,2
11380,YEYLCLLI9D13F4LHV5ZAD85URWFGAXB=,178,6,3
11381,SF11VXW9G2E3UKY0QIGQFCVLXA34LL8=,178,6,4
11382,Y3S7CJNL95E7UYUMKTRAHE61LWEDV79=,178,6,5
11383,983B9J4ROIK3T4TON3PFP5KF9GCOG1U=,178,6,6
11384,0A7UNQZEZMHVUXQAJHE9V1D6LWALBU2=,178,6,7
11385,MDCXZXJBQF7BOX58XTRTG3QID0W24JR=,178,7,0
11386,913NJ6W1RO9S61390FHSWQ0VMOQFLFM=,178,7,1
11387,CZBOF3P7RRL118TBPZIFK76IBXGZ2JL=,178,7,2
11388,RFS69MVZP1XCEE24YH81PGUM44TNPSJ=,178,7,3
11389,U8UVBTTYD4VFC2IP0T9OILPZGRZ291H=,178,7,4
11390,XGSNJIT2I0KKAVM4QRARKNW9B53PFDW=,178,7,5
11391,4UD9K75IWDOJCZV1ZM4M2FRGKDKKI5U=,178,7,6
11392,9N4GJ0561G0QITNYDXUWVF2OSGTU14H=,178,7,7
11393,PUK5TZWMWN65HIHXW8QYC5W97DN6ZVF=,179,0,0
11394,EJE8SDLH6GACSKSORUQ69HY1S6V6VV0=,179,0,1
11395,NW7ONV7X483TUL1JL475DH85GD3JSBY=,179,0,2
11396,T12BVMDANVN6YHJS9PW2LMOC6A6E52K=,179,0,3
11397,KG8OY5Z2Q496S349QWP73MUJOFK9IB3=,179,0,4
11398,WZGM6GZA89LOSVLD84G0008PUP8K4TZ=,179,0,5
11399,YLS88PI5PTM3QMOL0TIT3EAZ0ISOGO9=,179,0,6
11400,PVK2OLJZA9W5X7WTLUG8OAJYJ9POUWX=,179,0,7
11401,GLHZ8KFD2D9JVKBZB0JMKK1FABK9FUZ=,179,1,0
11402,MN0YI87VZ7ZQ3WZPEYE1BW89CGG4OK0=,179,1,1
11403,0FLU3DL7XDQ2PTHC8XT4Z2R9ACXOVT9=,179,1,2
11404,I0KYZJHOK3ZB50SFSQM97JFWP61I9SP=,179,1,3
11405,443XJWS3A021031K30FJCXCOY57M8E4=,179,1,4
11406,0C8I1Y7M9FAL0VPITXD742QHGQULSY2=,179,1,5
11407,KAC7DX6XJ5W91SFIWSCVZ21FJ6WOZBC=,179,1,6
11408,NQYRS24LBSAB494GF8CKT30D727I0NN=,179,1,7
11409,OWO9KWIQ9U83ZI86612D618YYP0NG8Q=,179,2,0
11410,QV7YGBU2GG125W1IWKEEZYZ3WKSOR7D=,179,2,1
11411,HPJ18SO2P5GSERCIB4IPXNT5465L8U4=,179,2,2
11412,SKWQEWN0LEZB93OZP0X2DOGPNM9171M=,179,2,3
11413,3R6F3YUCC495M7RE4UVQSA9KC5NRV6C=,179,2,4
11414,G7GFVVWRH144RCCX6ZAYPICDUBDY8ON=,179,2,5
11415,RV5YV6YZ2UR72237W69TMDWKAPXPS0K=,179,2,6
11416,Z8A3G8P4TW73I7ULHRNNWYSBDDQPXR1=,179,2,7
11417,URWQ54QWCPMOUDQ877GKOHE3DLW88M2=,179,3,0
11418,2F876WXY50WTPEJQJNLIET1VJ69ULLE=,179,3,1
11419,E1Z9I0M0IDY4OV3G8SSEE5EOT7BIU65=,179,3,2
11420,NEA2S8QV6WYLHGCA91KN6ERODS21BAA=,179,3,3
11421,IK3OYUEQRFYH7YCNCBXR8JHHG15IGMY=,179,3,4
11422,UG7STAA917ZW1K15QUN87234J7ZNPAO=,179,3,5
11423,9DVO0JB0S8SN8QNE13EKKZV1GWPPONR=,179,3,6
11424,NZO83ZH2N6UN70Q3XT48XS2IK5K3O0V=,179,3,7
11425,SVX7SEGBBZJJM7YOVPFV2VVQ0W0XHZ7=,179,4,0
11426,02QBU7KAWJ0OPBIKX38MYX6A7N3KMOS=,179,4,1
11427,YRD425ISY4GADUX1APIYAQHHZF6TDPC=,179,4,2
11428,484PY4DIH9MZYG0FO8PJLYJPRN4IH3L=,179,4,3
11429,KRDUQU34TLW482LBS0QBMGPIPM3SZ0X=,179,4,4
11430,TE6XP2SGBZXI3T40BEH4BTFMU5SASJK=,179,4,5
11431,VVZYT109JNB4NDTGIG5U5BYDG6DTHBG=,179,4,6
11432,CTS5WP9YSQSURD3ET88BBNC553L22QM=,179,4,7
11433,RP3QDGFXUSFUXXE69271ITI1PKEC0WO=,179,5,0
11434,2ALBBWJK848LFJPZBAHTVO439AJG76O=,179,5,1
11435,SK13T3ILQK0YRI7HH1VE245CIZIRG2Y=,179,5,2
11436,YM7C3YCX07GRS3QBJRHJFDGBQT6M4HJ=,179,5,3
11437,ZGVI9L5OM097Y5R6W3JWJWSKNOR0CR2=,179,5,4
11438,OM8DWE7OWA0MP71A7CXMXUJDGBV23MX=,179,5,5
11439,N88T2CM69ACX8NH3OEARRE6PG8E5S4J=,179,5,6
11440,3SFK87LWR97AUQLQZXJJ3JN232M6EVO=,179,5,7
11441,ZLBC8DTNNUV7149SHSH4EI26QRLGX9C=,179,6,0
11442,HXL1WPLOYLVKA9TM6C7OURSP6UNCVIE=,179,6,1
11443,H7LB48NBRJD9CCNU8M5WK1LJRYVCKNN=,179,6,2
11444,G8YNGWYT821B4HRTGMB9Z6XP0C9Z1QV=,179,6,3
11445,1NISRYNLF443YV26A0532OCF08SLUR4=,179,6,4
11446,SZ6IQ5RTA4W4F0K866JCFHDA9D8IM57=,179,6,5
11447,3DH5GLR4MHURXUHEK6ZE5SDPK1N1U9B=,179,6,6
11448,KJTWNJP2SCMW5F6S02OT19IGZYYOGG7=,179,6,7
11449,XZKX33PENP9MKDA7YP0GLKKSG2JELY5=,179,7,0
11450,VW4M8NRBRB8BCUW1EJA7WD2BP96XLRU=,179,7,1
11451,A6O9GHY32XLT0AHBYN6OBMT1J0BBTB2=,179,7,2
11452,F0DRJ9O4AHC7SA6OM07F7H78JV6PU1A=,179,7,3
11453,5R2Y4AFXSOKDSD1AJZA5ZD9RDVK36KJ=,179,7,4
11454,2XNG01Z85VCUXW32H811417THKJISR3=,179,7,5
11455,W0HCVNDLJS4U6BUOHZOVDSI2JCSNUER=,179,7,6
11456,NIUGOW6Y3YTPYP7DSYBQ3K1H19EITRZ=,179,7,7
11457,FJU5L5WM7M89LMNWRK0SNOFL8NMLJSH=,180,0,0
11458,VYXIMSX79ND5M8S54X9HEUO3J29G5GW=,180,0,1
11459,GV3HSR9UN7UBSYSVHQ3GUWFUG0HJ611=,180,0,2
11460,9ICXYKK9XCKEWV14PHIWR8VBCTDFW5U=,180,0,3
11461,4I2JZZK3WG7F8SW4KZJNFDLUHJ2EZ21=,180,0,4
11462,B9Z0QIPFSXLTQGFKH2ZBKBSISG65WLJ=,180,0,5
11463,K3DI9J7SRK8UX90OX8V77AXWKO8OCB2=,180,0,6
11464,CZVGG4NTHSRLU8UIDXC3C5IQXPLDO3I=,180,0,7
11465,P1TZFBXSG845EDMYNY5VL04OSJB5YD1=,180,1,0
11466,MMLRKL3QEIX06AZMQDPXB4IJE39J1TA=,180,1,1
11467,W3165X5DBZ6E77EV95OWKDD5O6D8QMJ=,180,1,2
11468,1CYII1LPQVD23KR75IADUPKCSBCQ8AD=,180,1,3
11469,W3K3DKBCYMXWK28EYD2WSDSWPC3DAYW=,180,1,4
11470,R36P4DLYBP7XN7EK6XL7IFOZ2ZE81TE=,180,1,5
11471,G3HVKK5OEHWWOOMPB072G9XBXYC8POO=,180,1,6
11472,GVS6LQ12UW4G1ZMIWK7FHSVWLI08515=,180,1,7
11473,F2YOAW8WOP0JUEL016IUXFPQM7NVMIL=,180,2,0
11474,4QP5O6JGKURL65HRVF02NO14GIJOHI1=,180,2,1
11475,XF7NGBOI2HRV5CEP78CA0OAVLZ9EVHD=,180,2,2
11476,FTUJNVPRRGLKFKDH1IAJP03UR191KOD=,180,2,3
11477,JLOPK7ITMLZXTBOPF8OVNB2I37S4OZC=,180,2,4
11478,0XBHWBTN8Z7IKESVFDATNCDW0JSHGMC=,180,2,5
11479,U6TT9OYJNL9G42E9LJZ8AI2WCD5BVIT=,180,2,6
11480,BGCXHMCPZ6LZ2AL8BNH6B1YYDNK4KSB=,180,2,7
11481,5SXYUVUO7QBL4BWTHUU2RPYADMH94C9=,180,3,0
11482,MO97WSTUPE0SRPEDEV6FB4KZIAJGGLD=,180,3,1
11483,NBMJYYV6K2L3EDLMV78RJV5J8351WA4=,180,3,2
11484,CTZ71RFBFYE7M4GHO0DUKF9ADWFXGGK=,180,3,3
11485,GILJZUWYIZA4K3B8YCP6YKEM6ACPOST=,180,3,4
11486,3OHLI5ZYWPWZL1883G430GJSAJ1VBQ9=,180,3,5
11487,7ZZF0AR883802K19NYIPL8ELNKDSIXT=,180,3,6
11488,OBX1V0O9RV9GNUKIKKB4QVW4DREH0ON=,180,3,7
11489,20BSWBIM2PGTQIQWID21R526JYQ1IO1=,180,4,0
11490,TU6TN7KTR6N4Y8GD5FBWVT9TMBDOCZI=,180,4,1
11491,TULIAHZ10F008APACTUI15TE0HJUY3F=,180,4,2
11492,WRJS8Z6BXS5VQSMESK0QDLFN9RUDRS1=,180,4,3
11493,XO6H5YLTI0TB2AI9RBB20YBV5MLP94G=,180,4,4
11494,RHILDPNIZCHKDU43RRFSUBB03PZE1I7=,180,4,5
11495,9MID4Q3E7F63HJLU0MNJVT2VGP1W8U5=,180,4,6
11496,GQGYAGXLGETZ449ZJCNKKMR6XN0JTS4=,180,4,7
11497,UNF78D52MCO4MS445BJEJF8022NX4NL=,180,5,0
11498,M6KEVPAP59M7X7S85QT9YJH2T86FGBO=,180,5,1
11499,DHXXIRWLQTUZGLOVX47WK370BLTJ4VR=,180,5,2
11500,IOAHEGLDR96SAVD27ZM7SAQ6PKNJN6W=,180,5,3
11501,ZWGB3WNBL7DSUQ4NTJ8FJ7DY3S5DW7U=,180,5,4
11502,5C82V7X9OQVAA1YOW81A53KNHZRMXSL=,180,5,5
11503,8N9IC1IGP8I55MUFCL6SM212ZDRRIQR=,180,5,6
11504,KJO8VFLGK32N3O4UV3ZM15LUU4L4YZX=,180,5,7
11505,8TGL281ERPGUK1CO5NJVTNMTS07JFDU=,180,6,0
11506,LMI5L226TN7RS8BSKEDC3FW56Y23CTD=,180,6,1
11507,2L1YSBYX3KJXR95TCJOG386BQO2Q5EC=,180,6,2
11508,O2H6AP8PVEJ9J57CJCQJKB4612YPG5O=,180,6,3
11509,32XJSWA5SCP324JBI3G2J03XENW09HK=,180,6,4
11510,KC18XU11YY2HTIJE2PA63MTQCPBU036=,180,6,5
11511,W8LIIBNGYX61W04D3I6GKOGI0BEMDI1=,180,6,6
11512,LFQP2NSMPXZFUVI1MYGJ2LZIFSL4RRQ=,180,6,7
11513,YSTCI6R39KHV2Y7RYO4CDL9MFV8J2TI=,180,7,0
11514,5GEDBHCXBWRD07FQP35Y8PS603U7O50=,180,7,1
11515,UCLP34MU3UONXCA4KJK1XH0S60RJEJS=,180,7,2
11516,3A34L534XG761D0V14GL9ZH7T3ZSR2R=,180,7,3
11517,DEOM4VSDDZ92ZUDM8UK144ME61UFSFX=,180,7,4
11518,MN9CCVXE9OH3L72MPLHKW1TYO4R57B0=,180,7,5
11519,WPOO31LFE4QNPV2RNRZ8SMPC09E5RZ2=,180,7,6
11520,2SU5M7WC0PZLNNO65QQXR64UAQDSTGL=,180,7,7
11521,P8Q867D48PAFZORFMUDTLPYCHBPIIY1=,181,0,0
11522,OXWIE6UTOFCP81JUO1OVV69GK4D6BKH=,181,0,1
11523,VP7SBP7EZSNFNAGI6F24XKP52NBYSZ9=,181,0,2
11524,NQA6HA7RSZNBWAKOAOA0NF190KSD2DT=,181,0,3
11525,RPEE9VEVCCXFVZ1VOHO7R8Z3KRG0E27=,181,0,4
11526,ALKQSV4OWWAA2OVBH7LOVEKXYTAY9W9=,181,0,5
11527,JT7J98XQPATKPKWCSBRL5DSBT0JTHI4=,181,0,6
11528,8Y9S4SYOSHVX280800GLV7C54NEX5M0=,181,0,7
11529,55J1OFGBFZRFMQ66RCXCS2NPCA05PX2=,181,1,0
11530,J4SLSETTIL0J1PBQJWGLLGP9E9CGSH3=,181,1,1
11531,MDIREN93IXIDT2ABNQQUOYUGDP8LEPT=,181,1,2
11532,ETOM94YJB3HPGDMWW8KZTY7E488ZO3V=,181,1,3
11533,G88GD47M67XWJ8WKBWV27JYJPRH2462=,181,1,4
11534,L1PJRU1K7NW0773N60D4N8BGUPEL4T5=,181,1,5
11535,XWZX1A23ROREHAJF7N8T2XHX13PW2Y6=,181,1,6
11536,VJ6DXB2WJFQCNJTYZZTIYY20474076Q=,181,1,7
11537,XV4HA9DPUPAPV5HCPCOGJOT6CGDC6WY=,181,2,0
11538,3BREG4KJ9XW3WFCIBI5MOFRF0XK4DKR=,181,2,1
11539,IWYESJ0CJKMWBWA96PYNLDYKSURJ8G8=,181,2,2
11540,X5DB8203JZVO26ANBSZY3Q21XHZLLST=,181,2,3
11541,Q1UB02O73VX71PJRL7A3BZDYH7ZIXLK=,181,2,4
11542,XZULDE8ROP33PK8UWIHTTRU6TOMBXTR=,181,2,5
11543,HMGC5FG4J9DS56E0B9ZEEPC23CMQDB4=,181,2,6
11544,16CJ9O5ZXL2LUC77MRQL62A48NY88QO=,181,2,7
11545,9DY1YEGU6P7WJ6TQ2KMTTKZDYEDP9ZJ=,181,3,0
11546,QKKD89G1ADVD40E46HW5RO1PWG2VJ2C=,181,3,1
11547,0KV1BSBEFHR6EO4BILCDCLMIOY3D1O7=,181,3,2
11548,HZXHV5K53E7AHDXY7BRRVEPKRG6YFW4=,181,3,3
